"Country";"Issuer";"Currency";"Face value";"Reference";"Link";"Title";"Type";"Year range";"Shape";"Composition";"Weight";"Diameter";"Thickness";"Orientation";"Year";"Gregorian year";"Mintmark";"Comment";"Quantity";"For exchange";"Grade";"Collection";"BRL";"Private comment";"Public comment"
"Panama";"Panama";"Balboa (1904-date)";0,25;"KM# 136";7986;"25 Centésimos (King's Bridge)";"Circulating commemorative coin";2005;"Round";"Copper-nickel clad copper";5,67;24,26;1,7;"Coin alignment &uarr;&darr;";2005;2005;;;1;FALSO;;;;;
"Paraguay";"Paraguay";"Peso (1856-1944)";0,5;"KM# 12";4345;"50 Centavos";"Standard circulation coin";1925;"Round";"Copper-nickel";2;17,2;1,2;"Coin alignment &uarr;&darr;";1925;1925;;"Huguenin Freres (Switzerland)";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";0,01;"KM# 20";4635;"1 Céntimo";"Standard circulation coin";"1944-1950";"Round";"Aluminium-bronze";2;17,5;1,2;"Coin alignment &uarr;&darr;";1950;1950;"HF";"Diameter 17.0 mm, thickness 1.45 mm; Huguenin Freres (Switzerland)";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";0,15;"KM# 26";5146;"15 Céntimos";"Standard circulation coin";1953;"Scalloped (with 12 notches)";"Aluminium-bronze";3,8;21;1,6;"Medal alignment &uarr;&uarr;";1953;1953;;"British Royal Mint (UK)";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";10;"KM# 153";4974;"10 Guaraníes";"Standard circulation coin";"1975-1976";"Round";"Stainless steel";4,5;22;1,8;"Coin alignment &uarr;&darr;";1975;1975;;"Casa da Moeda do Brasil";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";10;"KM# 167";4975;"10 Guaraníes (FAO)";"Standard circulation coin";"1978-1988";"Round";"Stainless steel";4,5;22;1,7;"Coin alignment &uarr;&darr;";1978;1978;;"Thickness 1.8 mm, weight 4.5 g; Casa da Moeda do Brasil";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";50;"KM# 154";4976;"50 Guaraníes (date on back)";"Standard circulation coin";1975;"Round";"Stainless steel";7;26;1,85;"Coin alignment &uarr;&darr;";1975;1975;;"Casa da Moeda do Brasil";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";50;"KM# 169";4977;"50 Guaraníes";"Standard circulation coin";"1980-1988";"Round";"Stainless steel";5,6;26;1,65;"Coin alignment &uarr;&darr;";1986;1986;;"Diameter 26.0 mm, thickness 1.65 mm, weight 5.6 g; British Royal Mint (UK)";1;FALSO;"G";;2;;
"Paraguay";"Paraguay";"Guarani (1944-date)";100;"KM# 177b";4979;"100 Guaraníes";"Standard circulation coin";"2006-2018";"Round";"Nickel-steel";3,75;21;1,6;"Coin alignment &uarr;&darr;";2007;2007;;"Royal Canadian Mint (Canada)";1;VERDADEIRO;"AU";;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";100;"KM# 177b";4979;"100 Guaraníes";"Standard circulation coin";"2006-2018";"Round";"Nickel-steel";3,75;21;1,6;"Coin alignment &uarr;&darr;";2011;2011;;;1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";100;"KM# 177b";4979;"100 Guaraníes";"Standard circulation coin";"2006-2018";"Round";"Nickel-steel";3,75;21;1,6;"Coin alignment &uarr;&darr;";2012;2012;;;1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";500;"KM# 195";4464;"500 Guaraníes";"Standard circulation coin";"1997-2005";"Round";"Brass plated steel";7,8;27;2;"Coin alignment &uarr;&darr;";1998;1998;;"British Royal Mint (UK)";1;FALSO;"G";;2;;
"Paraguay";"Paraguay";"Guarani (1944-date)";500;"KM# 195a";7615;"500 Guaraníes";"Standard circulation coin";"2006-2016";"Round";"Nickel-steel";4,8;23;1,7;"Coin alignment &uarr;&darr;";2008;2008;;"Royal Canadian Mint";1;FALSO;;;;;
"Paraguay";"Paraguay";"Guarani (1944-date)";1000;"KM# 198";9762;"1000 Guaraníes";"Standard circulation coin";"2006-2018";"Round";"Nickel-steel";6,07;25;1,85;"Coin alignment &uarr;&darr;";2006;2006;;"Royal Canadian Mint (Canada)";1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";0,5;"KM# 220";5310;"½ Sol de Oro";"Standard circulation coin";"1935-1965";"Round";"Brass";7,3;27;1,89;"Coin alignment &uarr;&darr;";1962;1962;;"KM#220.5 (7.6g)";1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";1;"KM# 266.1";985;"1 Sol de Oro (large Type; no mintmark)";"Standard circulation coin";"1975-1976";"Round";"Brass";3,24;21;1,35;"Coin alignment &uarr;&darr;";1975;1975;;;1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";5;"KM# 271";933;"5 Soles de Oro";"Standard circulation coin";"1978-1983";"Round";"Brass";4,24;22,49;1;"Coin alignment &uarr;&darr;";1980;1980;;;1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";10;"KM# 272";992;"10 Soles de Oro";"Standard circulation coin";"1978-1983";"Round";"Brass";5,65;24,48;1,5;"Coin alignment &uarr;&darr;";1979;1979;;"KM# 272.2 (Small arms , large letters, inner circle 17.2mm)";1;VERDADEIRO;;;;;
"Peru";"Peru";"Sol (1863-1985)";50;"KM# 273";3265;"50 Soles de Oro";"Standard circulation coin";"1979-1983";"Round";"Aluminium-bronze";9;28;2;"Coin alignment &uarr;&darr;";1982;1982;;"without mintmark";1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";100;"KM# 283";2633;"100 Soles de Oro";"Standard circulation coin";"1980-1982";"Round";"Copper-nickel";11,7;30;2,3;"Coin alignment &uarr;&darr;";1980;1980;;;1;FALSO;;;;;
"Peru";"Peru";"Sol (1863-1985)";500;"KM# 289";7412;"500 Soles de Oro (Miguel Grau)";"Circulating commemorative coin";1984;"Round";"Brass";5,2;23;;"Coin alignment &uarr;&darr;";1984;1984;"LIMA";"mintmark in monogram";1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,05;"KM# 304.4a";7423;"5 Céntimos";"Standard circulation coin";"2007-2018";"Round";"Aluminium";1,02;18;1,7;"Coin alignment &uarr;&darr;";2007;2007;"LIMA";"curved date";1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,1;"KM# 305";2446;"10 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Brass";3,43;20,5;1,4;"Coin alignment &uarr;&darr;";2008;2008;"LIMA";"KM# 305.4 (accent above “u” Rev: Without braille dots, accent above “e”) Straight date, heavy script";1;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,1;"KM# 305";2446;"10 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Brass";3,43;20,5;1,4;"Coin alignment &uarr;&darr;";2010;2010;"LIMA";"KM# 305.4 (accent above “u” Rev: Without braille dots, accent above “e”) Straight date, heavy script";1;VERDADEIRO;"G";;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,1;"KM# 305";2446;"10 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Brass";3,43;20,5;1,4;"Coin alignment &uarr;&darr;";2012;2012;"LIMA";"KM# 305.4 (accent above “u” Rev: Without braille dots, accent above “e”) Straight date, heavy script";3;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,2;"KM# 306";5422;"20 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Brass";4,53;23;1,32;"Coin alignment &uarr;&darr;";2009;2009;"LIMA";"KM# 306.4 (4,53g, elliptical form, without braille dots,  PERÚ, CÉNTIMOS, elliptical ""O"")";1;VERDADEIRO;;;;;"rusted in some parts"
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,5;"KM# 307";2444;"50 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Copper-nickel";5,52;22;1,65;"Coin alignment &uarr;&darr;";2008;2008;"LIMA";"KM#307.4 (accent above “u” Rev: Without braille, accent above “e”) Straight date, elliptical ""O""";1;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";0,5;"KM# 307";2444;"50 Céntimos";"Standard circulation coin";"1991-2020";"Round";"Copper-nickel";5,52;22;1,65;"Coin alignment &uarr;&darr;";2011;2011;"LIMA";"KM#307.4 (accent above “u” Rev: Without braille, accent above “e”) Straight date, elliptical ""O""";2;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";1;"KM# 308";2443;"1 Nuevo Sol (1st type)";"Standard circulation coin";"1991-2011";"Round";"Copper-nickel";7,32;25,48;1,65;"Coin alignment &uarr;&darr;";2000;2000;"LIMA";"KM# 308.3 (accent above “u” Rev: With braille)";1;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";1;"KM# 308";2443;"1 Nuevo Sol (1st type)";"Standard circulation coin";"1991-2011";"Round";"Copper-nickel";7,32;25,48;1,65;"Coin alignment &uarr;&darr;";2009;2009;"LIMA";"KM# 308.4 (accent above “u” Rev: Without braille) Straight date";1;VERDADEIRO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";1;"KM# 362";32238;"1 Nuevo Sol (Stone of Saywite)";"Circulating commemorative coin";2012;"Round";"Nickel brass";7,32;25,5;;"Coin alignment &uarr;&darr;";2012;2012;"LIMA";;1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";1;"KM# 366";37083;"1 Nuevo Sol (2nd type)";"Standard circulation coin";"2012-2015";"Round";"Nickel brass";7,32;25,5;;"Coin alignment &uarr;&darr;";2012;2012;"LIMA";;1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";1;"KM# 389";73666;"1 Nuevo Sol (Arquitectura Moqueguana)";"Circulating commemorative coin";2015;"Round";"Copper-nickel";7,32;25,5;3,05;"Coin alignment &uarr;&darr;";2015;2015;"LM";;1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";2;"KM# 313";3004;"2 Nuevos Soles (1st type)";"Standard circulation coin";"1994-2009";"Round";"Bimetallic: brass center in steel ring";5,62;22,22;2,07;"Coin alignment &uarr;&darr;";1994;1994;"LIMA";;1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";2;"KM# 343";19072;"2 Nuevos Soles (2nd type)";"Standard circulation coin";"2010-2015";"Round";"Bimetallic: brass center in stainless steel ring";5,58;22,38;2,2;"Coin alignment &uarr;&darr;";2011;2011;"LIMA";;1;FALSO;;;;;
"Peru";"Peru";"Nuevo sol (1991-2015) / Sol (2016-date)";5;"KM# 316";4092;"5 Nuevos Soles (1st type)";"Standard circulation coin";"1994-2009";"Round";"Bimetallic: brass center in steel ring";6,67;24,27;2,09;"Coin alignment &uarr;&darr;";1995;1995;"LIMA";"Edge type A, obverse type 1, reverse type A";1;FALSO;;;;;
